파일,정답
50955f83341f17e5af468c8c7c861984e61c00a6744d3370bd9950f6481c0b4f,1
d56dd396935f6c026134c88607712c667827ad4c2585a428bd3ef8cdaf5a7a62,1
d0e74080db97e67cee924e93cc77ff6c02de4cc7ed26a65db4d18b062a16dc45,1
a2dc1a50cd0ecffb4608e3c2b7a3ea68e032b184f29ad9c5e9ac059bf4f71cbd,1
c9679f036df089fb909e9c8a07d693dc7afb5a4cd0a155262985dbf28eeee262,1
07c0da13d0aa880d6c8470263dbc9016af52df10e3d72cf3212f6c81b0f120a7,0
1abd537740b9924d9cfda54edb01fcff534851063c27aa38ee2cf4feb0bb795e,1
80bec170f29b3c1019bb3e73e1142e440c55fe0b729640e048d3d1c75145c7c8,0
0f0f164b639cbfadf218298e78da539af133bb4e87758b28a326680a65442d7c,1
aa62b07483cf220f60a17f648bc820de43f6c7ca12dd889873fd2a88c2f58d12,0
cac4ef64991d5834379e0cc7f299b1e6095a1845577d94f01df8f73d1baaaa4c,0
832afab606bc9c5785e8d67fa85bc14c93b06bfe52ef1b37e2675573c586d9ce,1
313a341b95959e59d4641b3806f4f350ea4654f7cc9a01e4a77ae9bbd9b46ccf,1
299ee9a3736ab5837ffb71eb3b48040181c1ab18b1d024f46458b4c9645977eb,1
24533fc4320df78ac2e01cd82df5dc879568d44070d9f9c88575daba6460b3b3,1
7d12be6290a87b2a7b2f54fcdcf628ef3d996e4636e00c42ac14dc242a5c38e5,0
029f8ae77df25687843000d7015aa8db6cc0beded6b081ba7fcb0e8e7194b53a,0
a4f1ec378a8a636bc7b860a460c08c1209dfa3bf7fef4ff30fef36bb22ff91e5,1
f543a8d172b15920b18ed9a6af2777554fe43aa3a913f4476892c6f8bc573f7c,0
f2fe91c2ead65dd53a37f6e0e3840d0c274eae92d92ca6039911b52adf6ff848,1
1a0ef155c714edff4e4e0dbfebe83dde38a58fd5ffb14752747c2f16212e5467,1
6ca02d963f8956ad697f6bcec02f5cdf8c884bbfed660a6e448d3ed9890c567d,1
ca5121f40d4c9127ab1f05f3063dc800b95640d75b7c24866d5fc1d48c8fd4d2,0
1c4203ad5775449db23867721b0068b564d29d8c688b2dfdcf1d3488e391a7db,1
073203913267be3dedda0dbfb93cf7e63e396b228a62bcb85382f266f346de69,1
5683bd0ced82da325fc31a11530a2149b248cb73ff49d313cc0d886b8f6ab2bf,1
ed570d571ce5aaf178d4d9189e39735dddf937e8d7eedb17d1e3e21f9e20070c,1
0ccc95a6cb13d6c89b4e68d88db185daf5623fe3e7c1b8622f51132cf25d6e1e,0
96641dcdec7783694821d05a70d6a4245e632379d4678f9cfc879d5d0b611559,1
1774f16da606ed08be8d47f0e2b8716abeb1a12f68ddae639f8b7bc4b681f18a,1
649441f9ab8221b744d52e958fbe466ffc6429c46261b34f8b913b4435597628,1
b6ee6835dc249d08f7290f9a79014b175027bf328ccafc6fa1eaadc9c8ed772e,0
b42eb9a521b83fe8fd461cd8d85a7e299a3fa124c67e03c10a1439e8193ec01d,1
04ddb89d82857c85b4c25f95f7b988c86e379d023dd45acf825b2bd0ee956779,1
e1b74e36006bd4f2da29417db0e95bc86b7c5336d4d63aa5310bcdeaf30d94c1,1
fdf29e4b964c2e5ad27b3d18d2081c2b2d67df22b1dab7a21d5a7ea11ac4fdf9,0
8242122a5424ac31667ff7baa23c0ffc3b698db529085e8b4f42b66e1d8817c5,0
2ddef72d81ec9bb7ea820b3eae55fb8217c5fd9a628058889e65d119074c6578,1
5119adc246fec640e3706a00ace9619df4814cae0799056a0ec6e4d5a28de612,1
468ba970344b23a7a6a6d2d5d049642ed366095605e37dffc6a766f9b4dd00e1,1
d3dd958400ca4de4714d974242d2f47958eb3436113f940bd728e4ac60e0f4a3,0
b10ab6740e32006cd3ca7d86c3e01b492cf9d330432ca5c9b16aabae897ab4d0,1
997c866595aef748467a4355c2bd88a2d1c08cd3f4d7bc877389a3833951daa7,1
6d5c9540dfe241308f07a592aabc32874a4dd120fbba8ca1aa25c0b7dbef747a,1
83c61f0242f1ddd85295220cb0364d1fcffbfeff756c1f1ecee339fe2b7b8478,0
afe880b313d00182094d3462a8fcfeed0baf6921562a4f81c1500108ae9cd4d2,1
9435b86a220f5ea6c7b7f1a6ed4a93a21979115eafc56becdfc97f01ade3470b,0
8417a26322e41a56abdd67d82c812051778dcaa416dc758fb33dfa3801c0648b,1
e114d2b668772466c191eea0ad87cefc8e4c850e367a844588e5c02f02822a99,0
07a3eecefe5bd2462f88dbce332ad6b908750410c35f5e0f95a5b8bd06d58bb3,1
83b4540c32dd6847dee0517233176cd8faa87e794778b34c0eb82c94a38b8807,1
000b958b05b0dfe2af6d9a560b6a5c33f46970fb1d8b17b27ad3fadebecb463c,0
f181522669af354bf5b51dd1dfa453f600c89b4318979c22a10fd2cd5bd44e78,0
e466c32cc85a4a9bbc671eff93ed5880458f90a4a6ac23e36ba171aae8cec282,1
d3bd2db41f63dfeff6a9ec583baf1d262964ebbd0493d709df0adcb1406899bc,1
2e7a8b2a8dfa31730c23ecb6818633087356b18f064c09b58722fdec1b902a6b,0
0c401959843106742753b76bfc8cb5d4c52503ec8ca83d5d6fa9555064bff214,1
67af9e9deb6fa4959003e9e04c1c024743eb2f18f7b3788bafd93691c15e03aa,1
593a2d9e5a8ad2b6bbb138a001abd7ec952012cbe4a427e71293db82dfe5b156,1
a18dac74db8ef547f69e67625b565299d8cfc6395ffdbb7b0aea7bd02c9a0700,1
0e8768ec7ab5821041f04339d60b13a9fb3f86471d87b68a256508c14f896ae5,0
9029041ecbfd33d7a7c2d6eef689269bb2220af20486ff123e177085eb9ecd44,1
52fc6a792567707bd4a55d9d33a56b52ddf190f1f514ccdfffc9d63cf4ec1028,1
e20d99724c5b1f46ae5c00566f703c9b08e29a8c87f39359ab6a1eb546ac279f,1
a37820c9073bd2945a0c15f988fd96013dfed2e8ade862bed9032c00625ab575,1
023a3a4a21c8a694ed99ac6edb1c98b5b27919faf8b7ab3e5752ee1e8a3f3ee8,1
85b095187c67e749ac7735e38d1bdcf9de7f9e6bf27b72dfd9ae7655f118752e,0
7b1e29005ed34de1ca1c3ca2d97e89ab832637531c4e3fe5135d37f659a56b00,1
edd3c5381988c5309eca306299e6b6defe6dcaf6dd412d992a01f9461d83165a,1
79d24b26ab55872ad3f2c4e643102edaea1b9d855e4ba6777e6356f533726618,1
c601e195b24ade18a6086d90cc13915d9954796a8b1870b05ee4e58521aa870b,1
a9caa5f427eaa8488d953acf58cf8978eeaadd3b745af45e43c623f1b8fe6177,0
f642d7c5858dc923b5024f2bd451c06ec5c879161d0c3c8d711992aab4bf71a0,1
ee6f58ead8049def4c46882b7afef4516943da95a057e173ae3120fd3f9c25ac,1
084753ea5a4216611b75450de32f0818d65452b2d744ca240202ca458e661803,1
ae857b58c9d4b79d6f384c6e2aa172f7aee5887fdc46cc30876490d5f613c324,1
e3fc72461e3127d79a88a578dc47a93ba60724c32fd8fa20aa0b492733762fc5,1
54a995e79ab9343a15ac6f7fbc61241763925b61e39579479284e1d7fecee8a9,1
7fae94b068d0b9185d9a7fab1d71a3488ee5847d395c6b3c01cb523d24be00f9,0
6a8970400b4171f29c554dc3d5d1265b13291bc7252431f880975c9ffddc5799,0
9b641d5f9d4d367da50739002727a9cf3e0ac24d7068407f6ccc5be74a3c2a17,1
18019769ebb48dc7e5e76d16159e9dec3bc51e017b03fb3698449201d920335f,1
18c1d21aa87a996e4088aa61a623fdeab61585bcd01c3c30bd8d8a9e3840c7c0,1
7b0193772c94c70a59af95a33ebda6cff422c820817b0d3c495a12598c5a6156,0
7168e54714410f6f82537bae70e24870513bf0ecac34c1834c157b9731a1a5f3,0
5966d2516e21670b6f1e6cc2c458a161366d408cd5708d6bba62e7f44a11933a,1
7ea1fedccef74763c2c2a4272b39302e3bef9159ad2f79fd23bdb21cdda787c8,0
5bcdee0d67cc748a777650e028c93fb7c54e4a809698fca3f7f300762b3033bc,1
1dedc7f7f9a3c25de2755677af2f6665fbab545f40aea638907cb601d7edafa3,0
d68449ca30854f1bc26931cf645581a3052626d2fb96e2acbf6c52c254ccddd5,1
e555d7b298ef10a85f9980a9648cbef7467e53e2ab03d9033c0dc0c974b1e7e7,1
fee7ee5c717a821d0f6ff01a4fd1afb0238c2508391e9a222395ee3e1e35fece,1
a4dc53bc18feea180cccb71cb0e968a638bf52263b1a22812f7b6f46d461bb03,1
da58ff5fecde75e385fc818e08f10a710f292581e99d672fd271151bbe996746,0
1b1d2c18fe091ad571292b8ca2b3fe7d93fa25913d0c75d1c37e829e6caa1374,1
ceb1831cb8a4464f0df262eb4eff01f0352c0972cfdd47c13c8c8b5687a625af,1
3c5d7dd5f8ade02109d67d4f98b1b46ab96805da995f203c0a76f3a1865693e4,0
bae3591380d0b479d7121c13d357af439b8dd8c7fc130e768e7ec7ff8b521022,1
0b6ca8ccdeda2cb0041ea024863ed86bd64d7ded0e68585448bdf9416d7cf4a0,1
819410462be5d1f4e0eae2c46ef4057b3fb0d6beded7dff7d2ba370411a78a12,1
0fb011e63eac3bbc6c2b9da4e30c76c2d66bba66eab2369c5984fea457875498,1
439117200b8ca730033e723daa0c48b76e165ec664e952353c7865b3b71bcf23,0
75cb631f3aa4d1bac5f0ff7d943f8b5b0b45870eadd1491a9d71ceef3bc244d8,1
6883939fec9dd4d1f018b2a30a0a37fea57062200ba00fae44f7d691b26ea9c8,1
dd96bfe1d0eb4ea8493f821918a75763ee08091855b26698c78b9e1e437a82e6,1
d421bfd5fd10ee027a06dd28a91cb86cdcdd248d9e6fc48c5ddbe81144803766,1
fb670dc00ce844deb5b723997a91e4f4e45cad030bae12fff517be2f624d6a8e,0
039c7e30e7a9f532253311caee76b29460fa9562a69c91eb754342709153f911,1
a524d358f525fd4211d349c3407f76e356d19e9724c7cbaa98eec346699d9c7b,0
e612ae0ed53b0a5583dc3430b28e0688a5ce80fabd81a19471ab7200244280f4,1
5134aa6460a338d6753de5363c32d15fbd073ca66d80ae440a52e97ce2f01c7d,0
9379a15a20b5b3a624d45660af11cc3ed4716681d5badb718939b2da96807968,1
c80b386747b0f2f759092671025232f234336181f28491e0d3332ebef5ad3d6a,1
1ea1b14b41ef8a1853496ee86217f65b9a670a54787cd08048ba01ce9708fbb3,1
9e85a88d0415b3a7a60b6e0cb625ee56e6b7b52a871514f4976e12b37088cda6,0
dd06207a3fdaa62c524c00f87e21ed328de90ca89a0adca454230ef5863fd592,1
aab02958db75404362dd0f8134c588c562f8c9df497f6160a638e4f2a3c2f532,1
4f6931083ba5d474fb926b94c9662ebab4a3710c2f406f25b3897dbe25039593,1
99ae1f0b2c9895620df9395ce87473e9d62038c9b6c5990507d58590b66a31ad,1
47bd13d991792322c952bcad890ea3869b5287fc245f2b2d60f6709ae91588f3,1
9ca1305bf03448da1ce806ce0624e24a7a49e0a19617ec166175833a05a230a9,1
437a2b02ac3b51d6c104e917f9bcbcac2ee6fcc2a58fa981749e0789234f78b8,0
904e541482e9e0b40dfffa02a10093c71cd7d1ba56fb7a2a8956320e5c9b8e67,1
ce70417d5d405e7983e97b67f24a1ed3c3e34d9ae47f2a023061921bb07a265d,0
3d702178abad6b56043600d5fe200a2ebcca602a5efba384d8627cdc1b1af29f,1
eea04e2614f44eb2375ff57d8c59fdf8111cea2fe5404f5e45f9e49bc3d94e8a,0
ccc253212ed05d4c8b7b4d53dd673b49497ebcdf4673aab62ac4dad4d7030b3a,1
d477f88962a7bc53a4d281a93b3496e954db3b123531fd37818a386c7cffbbde,1
1ebae7c0fb4c8d8f7beb182e05c22f4eb9b572166d1f2c0a3db18c29f8d9fcc4,1
623c89e3170f1ce8cfa97b2a4ef880e7ac59c74fbb016897d5c7116cca020b37,1
1cb20cd313d95d7424d075390784d07ab054abc0f0c3452314416d412951290d,1
5afe4c79ed41dd95621c0d742839f2e22a8b4c55bd9cffd19f3100de7fd6d696,0
39cfabb93ca24b8fe53a556442349b944f1b7adb877f2ae976d0aa5371bf308c,1
de53a634940d0a3398c1ae75938cd8bd2e1f7884b9c9ef5caf39c9041fadf203,1
6089d44fc6fe2be9ebcaae4a1a7baa668181247217966467522a1062c9c9ed9c,0
91ee6e2eeef555405bd94e0d126a029c7ae658cd4c98eb5db69e42473d4924e4,0
9da769bd172b629da9ff613c5dbd0b57432f7a42fa5442565ebd22aab2ca67cf,0
f1ec0d849c13247cae1660fc85510ecccfb8a926b2ee191f8fbd481600d5ef1e,1
5fbcb3fadd40bcad755b9a4dd0a314c4444d0634056676ae137d0d28bda44400,1
62c0dfe366e7afe9283efd331d4826bf7c349cb645b337a39a075b85aedf6310,1
4c5bb1eaca91c43c41ddb3f38d89a774b5e112a6edc2e0f4dda9fade12afd774,1
239afc41e9a0662b7ffc628b6b785fdf6dade95e33fb3e8c31cabb8ed3cde59e,0
9351e6a24e7bd3609c083ab0a832afc228e1a4662cc41db77a368c386518e39a,1
3f578c2f34fafadb1334d1f95234ffff505fed51e61b0be1b97669e37085bf55,1
2f49a4a4183c67c88f1482cbbc0ce9ec411dcc586ca169491b2a6114cc5380be,0
1fa4e9449f19d46ee52878b7443bf56eae1617fcdbce9bd09bd9687869e32194,0
aa8b690ce9d6eec2525cf17739c04bf3c22219444a225cdfa1037129ccec341d,1
ba27cb575ffaf60e5e47bde467e2c2b675c4e0e2f6ef0028a5d5072cf26fdeef,1
932851aefb2e5457f1095d40025a92041f4105f6b43e21eea5792f54e3ddec63,1
202605082677592fdbe404d3c2dfa0d31a2ce535317235e99278010a3d3259d1,1
a5ec6e73069bfdf8276181a133f8101a03d28d766122e188de280ecf4999c618,0
b54c2d5d568819a865c3e0dd42ccae104faa2ea5fc1a0ab5bc41b248eae892d9,1
78241ea16ecbd45df93eaee939e23865330dff01e129578c3a62cfdfc462f412,1
5c0117d51d0ca43995edbe1daf454034791dc716e6ba6c56bae5ec077583c32c,0
d14f95e9df6caa28517dd66eea1cdb0a8bf4df31ca42dc252a0bb45dadb7d7fe,1
25aeb16fc1072012457680a45350c3cb25fe281a88329b305e0e11dd50111026,1
d6ddb344bd1685e9fd316e12d824dbe49041cef49e54c0cc2f928cf44615c965,1
2e504648fd2d0ac9f18c4822e8d86dc8e9ad686bac44643a0686b6a951944c51,0
26fe6f242c5939ce1b5a94863f9e2907cac1a506472476ff60f5df8addcdc0eb,1
730a0bd481cff6ee8952ff6947a5d209107ed76199fa47ab5f37425c7ed3763e,0
e8417ae42f0f21095b12d447736660308861efa473840814ede133420c47fe6e,1
d6aa715c2f0e332dc24cc33eb4811693b2710a2e1446f7af5e7bd045564dec3e,1
77307870a6e0d979c418e4db7676b12003b6c57bef919c7d03b97588cdf72a85,1
10e6b1744b257809a56b1e0ca7d5d362cadfa08135c7182438964beb916e0f39,1
fa5a8e042e01b8603c1110c3c108e53558582b65059018680cd8b14c53d8a21d,0
a720eaee08e2ed33821be1b1ef23dd0cd34a0b48756ed849b918409c20b9cb44,1
3271691476074da7fc6f00267f4d9cd0040a3db39f660dfadd757da2ef3b63ca,1
0e4406c57a238d11976be6e83c1f53d5fe7d9ba30b69bc9136a6779005e413cc,0
d619d881673960b1fce43a21313178c3ecfe2391e8319cf4d25ba9bb9caf5e7d,1
89d008bc32715751bf6140ff061397a86488d96da975701e89848dde1d22c9cf,1
e217dd50dd8f2cafd87acf6aebce15500004839ebf16c245fe530c3ed6ed72f0,1
49b19e554994c51e1cc3306046a13a9271868ce3a0546989857a13bc80f97818,1
7995a3c1009305494d83d2d9dbaa162903b21d052454e27c08a549199e696926,1
b2d7716df783573eeb5e6bca7278ee0234dc84e41186021389662c39c7f65a5b,1
3ff3561530463bb89ec65fb1282161f3d850fa13090622ef9618dee0f4511eb0,1
db3cd4b0fb816bd104fc9587d35572450d9a8d1c53876cb9ee9ce26e4469b792,1
a97b60b176a898f78e347c63829b01fb857c8362586915f1e6ed21772b5ba172,1
01016fff1db8692d6dabe09f459f9c57fd5faed4a8b21f770e94205ccb0bb160,1
73d4bfc447218741ba736e70fec942c19b7c2328fd85e3b1b2d012c3b7bd2158,0
006a1845e03bc549ca2f431d0d3e8f221aeff53cfc2542f51e15e119b9fdf12c,1
0db4622f12e58e726ea9d16e5ca6f4aa1b349cb5a5b8a4b9fd76913bbdd1be13,0
d8f6cdf0a1bb98262d9e37d0c70a0ecd357f51fcf46c9e535d3d1fec7db64a84,1
4373308cd71947c855bc6bafdb6b793f8c8a2f1a928a6575261c742af9704de2,1
254c63853ad5454424720e1a01b98f389d0b0f34a463c26f6e05d44bb2b8649f,0
3ec81010d99e824959effade56a8188a8b01d291b04375522f93a9bb148e28e6,1
ade78421bb9fe68905b3cea2925e9f0b5cfc60db2e9549f06d695d427a91c3ef,0
d19f88857e48b185b08f99f02c72e9af70849d1fc780ae39956184cf134082e1,1
c356c78cac334b8170fcd095d9ede9c9e5d24ee84725ee486bc2623f491e95d0,1
0379d56eedb2e430cda8bd813230a05a8a5401e897bb5a89d818486997d0ef64,1
94dc5ce754231345fd715026b8da6b17c776fdd2a29eec512f3c68299606da0e,0
74e87a35bc22a9c6660cd83d11256089273cadf2bce40f90d9c7f17f43fb9d43,1
65f135e2386c69f1a114c94cef0978ecfb5a90dcd27272c252c804414b99cfe5,0
cee1f70f0d73e979eb77131f1b850945ace1328b06a53cd3c1b5115f2cf590c2,1
3613fb0bcee16a1ac495dd0ebd016c58be305134ccde32990d787e88f052a9a4,0
ddb348056c61f0a6abce76e6b0a40c8d8cc35464bc6e9ab17f153c65462b26a4,1
0df3b96fdcda98dc0d5c6e947b0dba7d90be083cd9c7907663f850af5979522d,1
a4ac5d076f59aecde58d0332321b04984a2fb322adf7c9b649e81c35c96f5d3c,1
8528a84c94b69e86ced0d56d47d34125f0718fdc62311640fbfcd223f91f262a,1
fd3a387059da36b2a5d71db4a6ea57dcfb64d02c2621630ad526215ae952e799,0
49702a99c96e9af9303281f7274463735d5b7f43d354d59030f78ebb275ea595,1
7e252eeadabe6a6e58488e4dcf425b1472a4ce49c8134070a6104abaa5655d6e,1
36f757c1a3c607d07ddac8e0b1842f4025594bfc13b4cad36cff2ffd6758a9da,1
a7e91f5b8de2fd203d23434ac805987e49d2c19e63c3449c9366e86480b12a2b,1
f0c232a03833b68cd822ef0175fa34f9de05581118bad8afdf7fffe13603bff0,1
415bd37e716d26ded5d2bcbe2e5e9354a39d513d72ee5eea68b96d20f1af120d,1
eee0f2ecfa04d481ac69aba6eacdb47fdcef7b5ce2aab9c2f459b71222df7c96,1
22512796882b726df8ae07f15878bfae668792025a32c999472899b0d5373bef,0
c9a374568f983de844c0280130254091bfd101f68130a59802becee70a588610,1
d661a88b72c93f126aea046e172971615d783bffa1c1e89cc5a3c0f98b7b7bf4,1
1dd0affda2df37f2b673aeac5cac90d6a8d562adb609ab82f4b400a8b444a878,1
f1597c325579abded4440b2d830b2117fa3657604d821c3eca3a559c8e168f94,0
3edad59ab2f3a3ae35b1c1e56f62347f962a714b954e362762897e8d3d37e74a,1
96f44defe356abd0ec5ffb60f014d9485f988df899855f133d2836c34a376711,1
e315835a815ada59f04e7b6b1f458fda0785f820acd27aeeb2eeb866ec5f11e8,0
984ca49a56601e6bb1448a46d31807a523fe056ca2c3812b463b13cbe1a9543b,1
7af1aca4dda22f3a21c8ba54355f7adefb6a225a39ba6a7c48d6240280dd05d7,0
23b174a1df7a82f15a3dcdcd0b863de81def58e1ef05fd56e746394207a3fa7f,1
fbd66a5e93a8c177f196d972ac6e6808ca0498da32ddd7fc384ae4a61813524e,1
7da793c1f15c3b3f907f9daa9480377a2f1ec8f23765d80c4929008a55e36f57,1
0198c064c9ea666dcaf8bd9cab6535d29b8bb152d3e9c0153e6a61563290a6c4,1
b386c81deb5b2531abc3e37653454bd17b200d02af164f6265df3d1ce7496645,1
ec43e055cdf124749d5468ae158c2626d487414ff9ee8535a00a7691be6d7ee7,0
75f55f6ff95634b21edce62cb9598c9527f3b600b044510da5ef2159fca3d7fb,1
a190e8b2843e3ba379788f1b6ac3ab7924a17e94db845223970ab0b603582bbd,1
18f3ef041a072f08066b77bb1c89d295fd33f5b22ceeca0e849ad4ba180879ba,0
0991ed08990f6c85be2ce067fbe2364189bd29979d98ece8894a4fd7716e7262,1
7c19b44c0ce57e6846c89846d6a508e0f99c2b040b04b242ecca2c8fe6adf31d,1
227a0ee5b53d981b86703d31e34e88b605c3cc3e5922598efe335bfb696d2082,1
c074cd59b7e5f72cd0ff10de7ff697ffa3d6498d59e8c5a600c214a682c54831,1
41637b4e5f35bc1024268289c5be819062962cc8f2d0aaec00788c55868e1239,0
8ecdb739b0df290d0e0c89341298388a8da221b381702c285bb56d6fcb76dbc3,1
2605b3da413e9cd5bf0f3795f4ae4f43d9d02be562efc5841a459e06929a9ab4,1
abcaa91e415af4ae840b2ce20092a72f3a25797505801bc9ef888a48cf416d23,1
d54cf752a00256a54ee461ef8f884aa859f2373be3ed30db0a4b51de5e9e2dd6,0
096733d52dd98988f4b397d29ba016e41ee861bafde4d33d032efd86e293f342,1
99aa77ae94a026a5f362258c6fc81c9f12914875e5f424ad975639591c3d3b1b,1
9ea5fd571171e7feab323c5a116aceda642066bda6cb14b5590320179cd94c7c,1
ce53f97e79b304a6343f86e166256a3636d6520542e9d94947a7ab59d131941e,1
792918548128c5c02f6785f1a2f6730a6eed818abf47d40012b7f3c93e33b80c,1
e6dac2fc45a273305ef8bf70d390a0249230269f29c8f0d43c5b3f486a7b59da,1
ddf50cb1cbc688a05f32ef1715216f33c80d3709d478057d7f8185cdb50be2e8,1
4ac558a5cc8171d54fd614d4a065f4f2b480be9b61ec8dd50f7fc2d7214730e3,0
fdfe7bfa7d0d0546f7adcb5092e1a636f87320284c994e00f30700e33a4b37c5,1
69a4d3d7f5546a7b7b5be417635a56a7e4346f48405ecab5ee6cd0f144a0ea60,1
fdf10b5ebc9e41551e3e9cb44d93787385b581a934632784fa32a7c45786ad03,1
6bef1d74761a16748f49dde2257e1ebfb4f89dc9d8b5f41e86db94ab37e044fb,0
2998dff0fafa606d3b1b62916e8e9d77624ff5a834b5d982a82ff164aa24f5d5,1
9bfbc8a66199762c83c34d9d829c820483d45ba08de4b64a30a962c36f71bb81,0
a584a0eec797d8e551a866ccae42efaeb379af8233872fa0858a1639db5785ea,1
e1eca58fd2a1311a4a9b5f7a9d76be65b3383454a11dbd10d3520cd51a65ed6a,1
a24cc234041120de3b7334609c2981105b76f6a060aaa106eafb48e76fe25b1d,1
94ee3850e2c5c1a79f49875d9149a047ef4d6dc44dfe5fc5eebeaf8eac77e4a5,1
488b6701732a03874c46d887909de67f420a6f947b5a494a786aff5c0da09950,0
296106073004d5eca60749c911b298405fe5c7af7004d40278d8631eca0ec597,1
0c221b21ba3bb641d0186fb0eb2162953501bd59f8d17591f08ab7fbe5560734,1
030914bc9817db936d3cae9c75c491fa0f20f03acd97bac232641bbf63ef053d,1
487dbd36b70ccc37fcd0edd7318ee01c0344dc4ca98e5ab884583c8456558cd7,1
d4a299227cc43a3b2c3f80486804c967158a552963f20b7b4a0c52e80ae95d7e,0
e11896bb99b7208d4689d9a745417a593f4c3b5586d745fd8e597a9dd5e1da14,1
c203f6e24d98aaee16f9556df5b9aa30fd5e92a4c1085e9bacbf8e35684129ad,0
fd45e8bbe0cbd137d17f60df281a17a9cd5ce27a8cf4d7b0986123ac59557982,1
76448ca4229406ad06c7972bcf509c5761988c2ac2f57edf445da3fc441be0a8,1
91aa18974a8cc53051c05eb243bddbb01adc83f8544eab7f8ad04faf072348de,1
62f8715255a0f7326effc733e243feff1950e0290d1e7629de2cda4c5bd0c338,1
4df065faf4d5d98d22651bb2c88eed838df35605ad812e0ea5cdad13983e6047,0
e0dca8de2055bc2b78fedbe8033fce251a484321b324335f32df0e097b183d56,0
ac71d98b42397454c9a0e352bf551008b200680007c3e6d81ccfefb7a35b8720,1
270ec1997f609b7ff407f4b0d85ec178e912ab36fdf49975f332d2e316b7bd70,1
06998b4260b415c1e8a2e9e01e9129bfe29d20b5ad2e321ea36effbc54264455,1
32740db28b624cb3444d7eb1ab16f052d20e3752c54d7bb6fc9764f504828cb6,0
841b8cd3c504e54049f00c5df6fc22d8fa2351a15fc13851fb6a5b6dc6f49eb9,1
c9fde53ad1a0d609977d03d25f37ba0b72cb21ddf9b7df4d3b95aad3dbbee3b7,0
d11480916afb652db16fc2f01cef08052d4f60d62f599062483d5be9b0b2dead,1
0ab98af6153788a0d59df60a00d00f6485db79e626c7eb16b7bed03659d99c86,0
78c66390de71d4d2aa3069500e24a7a526dab48d299b39218e23dffde9422ac7,1
c4cb704d3192f3dba39baeca883b64e3e3e3c23ec66bbfc874986e32844e71c4,1
1ec7f3c5d8774a69f1077f569d95f71b220f943193c4a24915ca31490679406f,1
353900c184a6f1ecdef0019b5d6bd012ec1a0287ac0c24eabebc5f0a10d943b5,0
975e4171be38a079e480a98db870324d2ef893eda4565c6233bd73e1bcc79194,1
fca2060ac94c178c1705f17197ae617b7a6585039316c87172994403a8c6ff50,1
f8853b210a05face75df68532bf0c9285eae001a414535068c51ba6aedf8ea18,1
4c54fdc75550783021442d773523f8dfb0d0d10105718655888e3d5b00880601,1
886f197b29bfd26a430f2776c13f6962399309eb9e12614fcc4ddb2b11ae08cd,1
d4e41345487241a56f545780e5118938b0f40491b0006e1b94e4619ed681dd75,1
0fedd298945d1b63b2a4bc0d485711b36a174dc897d1ad187f4a410b6ad366de,1
9038b375016f1e1e53371733f9806ae6a50d8506b56e99d664859038a851caf7,1
2d0500ccde2b65f036e1e79baca205b917d5ca77109ca1b8bf949bd5c0c0c15b,0
88467fc8ad7104452bfdaa6124b04429a04ba6601a8089a99aec9db8730dec6a,1
6c4d085796c43ac68618b06233c32641baf68597866da9db53e6f4374ff98ba7,1
f96dd7bf4790132a236d5bd1b5cb76c9623a159163de62b903b80fb80432f4f7,0
1b1e6d6f215274915ee846ec6566685fc7f8097eaaa7f382bcafe4b747fe0902,1
7735abbcbbb70649427fb8cca13309f9655eabeac0dae4dadb375d5846204a02,0
e37311de79c0ac28aad350fffb798dcbe124c77dd0309a3169beee4f9811569a,1
267236e0138e8cc319867e3f6a271b758cc31778f4500d67e7dce0ed01144cdb,0
6cf2ebe0b400078e6cd044913613e21664084103eac04e25de74fb43bb6b6f67,1
bfe24c47cfb9d8f372c8ebf3963d7efc0f313bf8ab51d8ee58d9a205175366bf,1
4eacfacc839db06a53e68673fff13073aa7f19404dcbfc179e69f189dd78ea26,1
d74e140bf06a6a6cd6a4b1da5203a7b9e1e211a6f9ab3a70ead43cd57fb9483c,0
dc52294e7b199f53b80f00dcb7805e0126e4046a346f36de095097e8b455ce87,1
7d1d8507aea2de3ec47803d2d730ebdefb89b93807294f858a85073a1d09fd3f,1
f20400f5ce92d2a72a7b295e73de1481d52e34f1b3d64f2a445eac9a1398c553,1
5e1f8b8175e66b84c77b4224b89169af08c2cf7e75aa59d8035d517087481104,0
b8dcae686495f817ebbe2d128b65f9cddf970a15d33410b8c6bd8327350d2cbf,1
d443408d9d9542fe1b93ae2de7b84c6c8f19027e933c5039586a7329636fb4e3,0
81ff306a0449540bb872c65e1bdc7d141a68226aba2300eae435cd6d08776444,1
487e6fc905759143dace404dc0d372c41760dce2df357dfd06f6b95a2200c70b,0
031e6c84e3cb65f0c1e709c83bd2a50ff41bb61ad305b593001f336cb944d23d,1
31f6b112e9a6237dbef22a96a5ee383e86d3682e5e720cdf9fd2cb61ff07f5c3,1
c4d3f4d10991564677fc590e375b64db9c70c7013cb8ff7f0f85ce941ed56b83,0
69745272af9dc754144069968ba1e496e8f6ed152c31966e043888141acf84df,1
a002b2e378ad88fe6f075bc8f5d3c8ae3ac4007893eb5124be3d8f72d52c5f0a,1
971a6733baa12173c3ceb03b9ab7206600a68803eaaa71556415d56093be6577,0
